movie_date,movie_name,movie_url
"日期：2013-02-25 01:22:25 
点击：0 ",2012年最新《双面君王》720p.HD中字,https://www.dytt8.net/html/gndy/dyzz/20130225/41518.html
"日期：2013-02-25 01:13:28 
点击：0 ",2012年科幻《太空堡垒卡拉狄加：血与铬》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130225/41517.html
"日期：2013-02-23 19:12:59 
点击：0 ",吴君如2013年喜剧《百星酒店》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130223/41510.html
"日期：2013-02-22 23:19:34 
点击：0 ",2013年战争动作《英雄连》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130222/41504.html
"日期：2013-02-22 22:25:35 
点击：0 ",2012年动画喜剧《无敌破坏王》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130222/41503.html
"日期：2013-02-21 22:11:21 
点击：0 ",2012年最新《暮光之城4：破晓(下)》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130221/41495.html
"日期：2013-02-20 18:16:06 
点击：0 ",2012年喜剧《人再囧途之泰囧》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130220/41489.html
"日期：2013-02-20 00:50:24 
点击：0 ",2012年惊悚《海啸奇迹》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130220/41484.html
"日期：2013-02-20 00:36:59 
点击：0 ",2013年悬疑恐怖《孤岛惊魂2》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130220/41483.html
"日期：2013-02-18 23:14:59 
点击：0 ",2012年获奖大片《大师/世纪教主》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130218/41475.html
"日期：2013-02-18 23:07:09 
点击：0 ",2012年恐怖《吸血家族汤普森》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130218/41474.html
"日期：2013-02-17 21:17:14 
点击：0 ",2013年动画《洛克王国2圣龙的心愿》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130217/41469.html
"日期：2013-02-17 21:11:43 
点击：0 ",2012年最新《爱谁谁》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130217/41468.html
"日期：2013-02-16 18:12:50 
点击：0 ",2012年动作《血滴子》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20130216/41463.html
"日期：2013-02-16 18:04:01 
点击：0 ",成龙2012年动作《十二生肖》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130216/41462.html
"日期：2013-02-12 00:01:34 
点击：0 ",2012年喜剧《孩子不坏》720p.中字,https://www.dytt8.net/html/gndy/dyzz/20130211/41405.html
"日期：2013-02-07 22:58:52 
点击：0 ",刘玉玲2012年动作《铁拳》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130207/41375.html
"日期：2013-02-06 22:44:29 
点击：0 ",冯小刚导演2012年大片《一九四二》720p.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130206/41372.html
"日期：2013-02-06 22:40:26 
点击：0 ",2013年《喜羊羊与灰太狼之喜气羊羊过蛇年》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130206/41371.html
"日期：2013-02-06 00:10:33 
点击：0 ",2012年奇幻爱情《逆世界/颠倒世界》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130206/41363.html
"日期：2013-02-03 18:43:39 
点击：0 ",2012年喜剧《我老公不靠谱》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20130203/41342.html
"日期：2013-02-03 18:40:41 
点击：0 ",2012年最新高分纪录《肩并肩》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130203/41341.html
"日期：2013-02-02 13:29:45 
点击：0 ",2012年动作大片《007：大破天幕杀机》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130202/41319.html
"日期：2013-02-01 18:00:16 
点击：0 ",2012年恐怖《寂静岭2/沉默之丘2》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130201/41307.html
"日期：2013-02-01 17:55:41 
点击：0 ",2012年高分大片《壁花少年》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130201/41306.html
"日期：2013-01-31 22:04:21 
点击：0 ",2012年高分大片《逃离德黑兰》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130131/41289.html
"日期：2013-01-31 21:59:54 
点击：0 ",2012年最新《亲密治疗/性福疗程》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130131/41288.html
"日期：2013-01-30 16:40:31 
点击：0 ",2013年最新《蝙蝠侠：黑暗骑士归来（下）》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130130/41264.html
"日期：2013-01-30 16:38:37 
点击：0 ",2012年最新《冒充者》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130130/41263.html
"日期：2013-01-30 10:39:40 
点击：0 ",2012年恐怖《险恶/凶兆/邪灵》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130130/41260.html
"日期：2013-01-28 21:25:44 
点击：0 ",2012年最新《活在当下/情约十六岁》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130128/41236.html
"日期：2013-01-28 21:13:01 
点击：0 ",2012年科幻《记忆提取》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130128/41235.html
"日期：2013-01-27 22:21:56 
点击：0 ",2012年喜剧《天生爱情狂》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20130127/41223.html
"日期：2013-01-26 21:07:12 
点击：0 ",2012年大片《迫降航班/机密真相》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130126/41205.html
"日期：2013-01-25 19:45:20 
点击：0 ",2012年最新动作《望风》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130125/41191.html
"日期：2013-01-24 23:21:53 
点击：0 ",郭富城/梁家辉2012年动作《寒战》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20130124/41177.html
"日期：2013-01-23 21:43:17 
点击：0 ",2012年喜剧《离婚不分手》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130123/41163.html
"日期：2013-01-23 21:38:57 
点击：0 ",2012年惊悚《顺从/服从》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130123/41162.html
"日期：2013-01-22 18:37:23 
点击：0 ",2012年历史动作《王的盛宴》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130122/41148.html
"日期：2013-01-22 18:32:40 
点击：0 ",2012年喜剧爱情《我老公不靠谱》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20130122/41147.html
"日期：2013-01-22 18:28:02 
点击：0 ",2012年动作《外国佬/边境大逃杀》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130122/41146.html
"日期：2013-01-21 21:36:50 
点击：0 ",2012年惊悚《影子舞者/影舞者》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130121/41134.html
"日期：2013-01-21 21:32:20 
点击：0 ",2012年动作喜剧《女生部里的秘密》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130121/41133.html
"日期：2013-01-19 19:14:07 
点击：0 ",2012年喜剧《好景在望/功夫老师》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130119/41107.html
"日期：2013-01-19 18:25:32 
点击：0 ",2012年动作《夺宝联盟//盗贼联盟》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130119/41106.html
"日期：2013-01-18 18:36:21 
点击：0 ",2012年恐怖《灵动：鬼影实录4》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130118/41085.html
"日期：2013-01-18 18:32:28 
点击：0 ",2012年动作《扎职》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20130118/41084.html
"日期：2013-01-17 22:24:42 
点击：0 ",2012年高分动作《霍比特人1：意外旅程》DVDscr中英双字,https://www.dytt8.net/html/gndy/dyzz/20130117/41077.html
"日期：2013-01-17 21:58:06 
点击：0 ",2012年最新喜剧《激情热线》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130117/41076.html
"日期：2013-01-15 21:14:40 
点击：0 ",布拉德·皮特2012年最新《温柔的杀戮》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130115/41052.html
"日期：2013-01-15 21:10:40 
点击：0 ",2012年最新《剑风传奇黄金时代篇2：多尔多雷攻略》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130115/41051.html
"日期：2013-01-13 14:27:54 
点击：0 ",2012年动作《死亡飞车3：地狱烈焰》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130113/41026.html
"日期：2013-01-12 17:03:27 
点击：0 ",2012年最新《七个变态人格》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130112/41015.html
"日期：2013-01-12 16:54:51 
点击：0 ",2012年动画喜剧《精灵旅社》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130112/41014.html
"日期：2013-01-11 18:19:55 
点击：0 ",2012年惊悚《报童/诱情报局》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130111/40995.html
"日期：2013-01-11 18:11:04 
点击：0 ",2012年历史剧情《规则改变》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130111/40994.html
"日期：2013-01-09 19:40:35 
点击：0 ",国粤日三语《哆啦A梦：大雄与奇迹之岛》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130109/40969.html
"日期：2013-01-08 21:18:16 
点击：0 ",2012年科幻《莫斯科2017》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130108/40960.html
"日期：2013-01-07 19:31:15 
点击：0 ",2012年动作《除暴安良/特警搭档》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130107/40946.html
"日期：2013-01-07 18:22:03 
点击：0 ",2012年动作《海豹六队：突袭乌萨马本拉登》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130107/40945.html
"日期：2013-01-06 16:35:01 
点击：0 ",2012年恐怖《恶灵入侵/死魂盒》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130106/40927.html
"日期：2013-01-06 16:31:08 
点击：0 ",2012年惊悚《套利交易/收购风云》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130106/40926.html
"日期：2013-01-05 21:53:12 
点击：0 ",2012年动作《飓风营救2》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130105/40912.html
"日期：2013-01-04 22:36:47 
点击：0 ",2012年最新《科学怪狗》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130104/40893.html
"日期：2013-01-04 22:30:30 
点击：0 ",2012年最新《赌徒杰克：黑潮》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130104/40892.html
"日期：2013-01-03 14:44:29 
点击：0 ",2012年最新剧情《狼狈/恶女罗曼死》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20130103/40880.html
"日期：2013-01-03 14:40:17 
点击：0 ",2012年动作《浪客剑心/神剑闯江湖》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20130103/40879.html
"日期：2012-12-30 21:56:44 
点击：0 ",2012年喜剧《伴我梦游》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121230/40824.html
"日期：2012-12-30 21:50:25 
点击：0 ",2012年剧情爱情《危险关系》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20121230/40823.html
"日期：2012-12-29 20:19:52 
点击：0 ",2012年惊悚《陷阱》720p.HD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121229/40811.html
"日期：2012-12-29 20:14:16 
点击：0 ",2012年最新《曲线难题/人生决胜球》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121229/40809.html
"日期：2012-12-28 22:22:31 
点击：0 ",2012年最新《萤之光剧场版/鱼干女又怎样：罗马假期》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121228/40796.html
"日期：2012-12-28 22:17:01 
点击：0 ",2012年恐怖《离奇剧院》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121228/40795.html
"日期：2012-12-27 16:02:13 
点击：0 ",2012年恐怖《街尾之宅/街角凶宅》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121227/40782.html
"日期：2012-12-27 15:57:18 
点击：0 ",2012年最新《犀利人妻》720p.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121227/40781.html
"日期：2012-12-26 16:36:25 
点击：0 ",2012年科幻动作《新特警判官》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121226/40770.html
"日期：2012-12-26 16:32:31 
点击：0 ",2012年奇幻动作《Z-108弃城》720p.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121226/40769.html
"日期：2012-12-25 16:31:39 
点击：0 ",2012年动作《亚历克斯·克洛斯/FBI重装戒备》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121225/40754.html
"日期：2012-12-25 16:27:44 
点击：0 ",2012年动作《R2B：返回基地》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121225/40753.html
"日期：2012-12-25 15:55:02 
点击：0 ",2012年最新《球来就打》1024x576.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121225/40752.html
"日期：2012-12-24 21:50:09 
点击：0 ",2012年动作《逃脱/飚客找麻烦》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121224/40743.html
"日期：2012-12-23 20:18:19 
点击：0 ",2012年动作《太极2英雄崛起》720p.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121223/40728.html
"日期：2012-12-23 20:14:31 
点击：0 ",2012年动作《太极1从零开始》720p.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121223/40727.html
"日期：2012-12-21 16:40:58 
点击：0 ",郭富城/梁家辉2012年动作《寒战》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121221/40699.html
"日期：2012-12-21 16:35:32 
点击：0 ",2012年高分科幻大片《云图》1024x576.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121221/40698.html
"日期：2012-12-20 16:41:05 
点击：0 ",2012年科幻动作《再造战士4》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121220/40687.html
"日期：2012-12-20 16:21:53 
点击：0 ",车太贤2012年动作喜剧《随风而逝》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121220/40686.html
"日期：2012-12-19 15:33:03 
点击：0 ",2012年动作《汉密尔顿2》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121219/40675.html
"日期：2012-12-19 15:27:43 
点击：0 ",2012年动作《天狱飞龙/要塞/堡垒》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121219/40674.html
"日期：2012-12-18 17:53:18 
点击：0 ",2012年悬疑《诈欺游戏：再生》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121218/40665.html
"日期：2012-12-17 16:49:02 
点击：0 ",2012年喜剧《恋爱三万英尺/麻辣空姐》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121217/40652.html
"日期：2012-12-17 16:45:51 
点击：0 ",2012年喜剧《圣诞狗狗之圣诞小宝贝》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121217/40651.html
"日期：2012-12-16 20:44:42 
点击：0 ",2012年爱情喜剧《天生爱情狂》1024x576.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121216/40632.html
"日期：2012-12-16 20:39:50 
点击：0 ",2012年悬疑《逆转裁判/反转审判》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121216/40631.html
"日期：2012-12-15 18:39:23 
点击：0 ",2012年喜剧音乐《完美音调》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121215/40620.html
"日期：2012-12-13 21:26:41 
点击：0 ",2012年科幻动作《环形使者/时凶猎杀》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121213/40590.html
"日期：2012-12-13 21:23:14 
点击：0 ",2012年最新《幸福迷途》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121213/40589.html
"日期：2012-12-12 21:23:17 
点击：0 ",2012年奇幻动画《剑风传奇：霸王之卵》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121212/40581.html
"日期：2012-12-12 21:14:50 
点击：0 ",2012年高分喜剧《偶滴神啊》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121212/40580.html
"日期：2012-12-11 19:18:17 
点击：0 ",2012年动作喜剧《贝城亡命之徒》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121211/40571.html
"日期：2012-12-11 19:09:22 
点击：0 ",娄烨导演2012年剧情《浮城谜事/谜》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121211/40570.html
"日期：2012-12-10 20:23:10 
点击：0 ",2012年冒险剧情《在路上》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121210/40559.html
"日期：2012-12-10 20:20:22 
点击：0 ",2012年最新《三个未婚妈妈》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121210/40558.html
"日期：2012-12-10 20:16:33 
点击：0 ",2012年剧情爱情《锈与骨》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121210/40557.html
"日期：2012-12-09 23:31:38 
点击：0 ",2012年惊悚动作《警戒结束》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121209/40546.html
"日期：2012-12-07 22:15:27 
点击：0 ",2012年喜剧《低俗喜剧》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20121207/40517.html
"日期：2012-12-07 22:07:36 
点击：0 ",2012年喜剧《就是闹着玩的》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121207/40516.html
"日期：2012-12-06 19:06:31 
点击：0 ",2012年科幻动作《生化危机5：惩罚》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121206/40503.html
"日期：2012-12-06 19:02:24 
点击：0 ",2012年科幻喜剧《功夫小蝇/苍蝇侠》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121206/40502.html
"日期：2012-12-05 18:41:12 
点击：0 ",2012年历史剧情《皇室风流史》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121205/40488.html
"日期：2012-12-05 15:42:28 
点击：0 ",周润发2012年历史剧情《铜雀台》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20121205/40487.html
"日期：2012-12-04 21:39:11 
点击：0 ",2012年喜剧《希望温泉/爱情回春》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121204/40476.html
"日期：2012-12-04 21:34:03 
点击：0 ",2012年惊悚恐怖《约定》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121204/40475.html
"日期：2012-12-03 16:31:06 
点击：0 ",2012年记录《神奇的海洋/潜入水世界》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121203/40460.html
"日期：2012-12-03 16:27:44 
点击：0 ",2012年武侠动作《天命英雄》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121203/40459.html
"日期：2012-12-02 22:36:12 
点击：0 ",2012年惊悚动作《致命急件/超急快递》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121202/40447.html
"日期：2012-12-01 20:50:59 
点击：0 ",2012年记录《北极熊：一个夏天的奥德赛》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121201/40428.html
"日期：2012-12-01 20:37:51 
点击：0 ",周润发2012年历史剧情《铜雀台》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121201/40427.html
"日期：2012-11-30 22:04:36 
点击：0 ",2012年惊悚动作《谍影重重4》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121130/40417.html
"日期：2012-11-30 18:10:11 
点击：0 ",2012年惊悚《铁线虫入侵》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121130/40416.html
"日期：2012-11-29 16:56:30 
点击：0 ",2012年奇幻喜剧《罗马浴场》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121129/40402.html
"日期：2012-11-29 16:50:41 
点击：0 ",2012年奇幻喜剧《蒂莫西的奇异生活》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121129/40401.html
"日期：2012-11-28 16:14:16 
点击：0 ",2012年喜剧《小屁孩日记3》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121128/40389.html
"日期：2012-11-28 16:10:40 
点击：0 ",2012年获奖大片《芭芭拉》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121128/40388.html
"日期：2012-11-28 15:53:07 
点击：0 ",2012年惊悚恐怖《致命录像带》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121128/40387.html
"日期：2012-11-27 21:01:10 
点击：0 ",2012年幻想剧情《南方的野兽》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121127/40376.html
"日期：2012-11-26 15:11:38 
点击：0 ",2012年喜剧《男人如衣服》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20121126/40363.html
"日期：2012-11-26 14:58:02 
点击：0 ",桂纶镁2012年爱情《女朋友·男朋友》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121126/40362.html
"日期：2012-11-25 22:52:58 
点击：0 ",2012年爱情喜剧《影子爱人》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20121125/40353.html
"日期：2012-11-24 22:32:14 
点击：0 ",2012年动作《太极1从零开始》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121124/40339.html
"日期：2012-11-24 22:01:15 
点击：0 ",2012年历史动作《成吉思汗十勇士传奇》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121124/40338.html
"日期：2012-11-23 16:30:54 
点击：0 ",2012年纪录片《泰山》720p.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121123/40325.html
"日期：2012-11-23 16:26:37 
点击：0 ",2012年最新《凯蒂·派瑞：部分的我》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121123/40324.html
"日期：2012-11-22 22:12:13 
点击：0 ",刘青云/谢霆锋2012年动作《消失的子弹》720p.BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20121122/40310.html
"日期：2012-11-22 16:41:52 
点击：0 ",2012年章子怡/张东健/张柏芝《危险关系》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121122/40308.html
"日期：2012-11-21 16:49:18 
点击：0 ",2012年高分科幻动作《光环4：迈向黎明》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121121/40295.html
"日期：2012-11-20 16:49:16 
点击：0 ",刘诗诗2012年最新《伤心童话》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121120/40282.html
"日期：2012-11-19 16:22:23 
点击：0 ",2011年喜剧《姐妹情深》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121119/40269.html
"日期：2012-11-19 16:15:24 
点击：0 ",2012年剧情音乐《闪耀的花火》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121119/40268.html
"日期：2012-11-17 10:58:57 
点击：0 ",2012年冒险动画《通灵男孩诺曼》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121117/40238.html
"日期：2012-11-16 11:12:29 
点击：0 ",2012年动作《蝙蝠侠：黑暗骑士崛起》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121116/40220.html
"日期：2012-11-15 21:09:20 
点击：0 ",2012年最新《无法无天/野蛮正义》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121115/40211.html
"日期：2012-11-14 16:47:49 
点击：0 ",2012年喜剧《天使的一份/折翼天使》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121114/40201.html
"日期：2012-11-14 16:38:23 
点击：0 ",2011年爱情喜剧《爱情手册3/恋人岁语》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121114/40200.html
"日期：2012-11-12 20:59:19 
点击：0 ",2012年剧情音乐《舞出我人生4》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121112/40173.html
"日期：2012-11-12 20:46:49 
点击：0 ",2012年动作大片《敢死队2》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121112/40172.html
"日期：2012-11-11 23:14:14 
点击：0 ",2012年最新《全面回忆/拦截记忆码》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121111/40163.html
"日期：2012-11-11 22:47:54 
点击：0 ",2011年剧情《被爱的人/缘分春色》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121111/40162.html
"日期：2012-11-09 21:33:29 
点击：0 ",2012年喜剧《泰迪熊/贱熊30》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121109/40132.html
"日期：2012-11-09 21:30:04 
点击：0 ",加长完整版《痞子英雄之全面开战》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121109/40131.html
"日期：2012-11-08 21:21:09 
点击：0 ",2012年幻想动画《小叮当：羽翼之迷》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121108/40119.html
"日期：2012-11-08 21:18:08 
点击：0 ",桂纶镁2012年最新《女朋友·男朋友》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121108/40118.html
"日期：2012-11-07 17:18:59 
点击：0 ",2012年最新《野蛮人/偷天毒犯》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121107/40107.html
"日期：2012-11-06 16:12:44 
点击：0 ",周润发/刘亦菲2012年最新《铜雀台》1024x576.HD中字,https://www.dytt8.net/html/gndy/dyzz/20121106/40094.html
"日期：2012-11-06 16:07:20 
点击：0 ",2012年最新恐怖《贞子》720p.BD中字,https://www.dytt8.net/html/gndy/dyzz/20121106/40093.html
"日期：2012-11-05 16:59:36 
点击：0 ",2012年科幻喜剧《新邻里联防》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121105/40078.html
"日期：2012-11-05 16:55:33 
点击：0 ",2012年动作《盗贼同盟/盗贼联盟》720p.HD中字,https://www.dytt8.net/html/gndy/dyzz/20121105/40077.html
"日期：2012-11-04 21:13:38 
点击：0 ",2012年科幻恐怖《24号储藏室》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121104/40070.html
"日期：2012-11-03 16:34:24 
点击：0 ",2012年奇幻动画《勇敢传说》720p.BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20121103/40057.html
"日期：2012-11-03 16:31:01 
点击：0 ",陈凯歌作品/高圆圆/姚晨《搜索》720p.BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121103/40056.html
"日期：2012-11-03 16:27:36 
点击：0 ",2012年最新《非常营救》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121103/40055.html
"日期：2012-11-02 15:11:53 
点击：0 ",2012年动画《摩尔庄园2海妖宝藏》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121102/40040.html
"日期：2012-11-01 16:27:04 
点击：0 ",范冰冰/霍思燕2012年悬疑《二次曝光》720p.HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20121101/40031.html
